"","Set","Soil_Organic_Carbon_kg_m2","Type","SSN","Longitude","Latitude","Region","Country","Site","Cluster","Plot","Depth","Clay_2um","Clay_8um","Clay_20um","Clay_63um","Total_C","CORG","CINORG","Total_N","pH","Am_Ox_Al","Am_Ox_Fe","Am_Ox_Mn","Am_Ox_P","Olsen_P","pbi","Caex","Kex","Mgex","Naex","eCEC","Al","Ca","Co","Cr","Cu","Fe","K","Mg","Mn","Na","Ni","P","Pb","S","Zn","VegStructure","Date","Altitude","Accuracy","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","ArtSurface","VegCovLT40","PlotFlood","PlotCultMgd","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Allophytic","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","VegStrataDescr","SameLanduse90","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SoilConservation","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","Notes","Delta14C","Delta14C_err","F14C","F14C_err","TurnoverTime","Delta13C","SSN.XRPD","Quartz","Clay_1_1","Clay_2_1","Amorphous","Pedogenic_Oxides","Feldspars","LIG_N","SoilTMP_C","SoilMoi_kgm2","SoilMoi_m3m3","Litterfall.gC.m2.yr","Litterroot.gC.m2.yr","NPP.gC.m2.yr","NPP.gC.m2.d","clay_extracted","bd_extracted","silt_extracted","MAT","MAP","PET","npp_modis","socs","sm","stemp"
"2331",773,4.7,"Observed","icr062330",48.733,-18.3167,"East Africa","Madagascar","Didy",10,12,"Topsoil",30.504,64.311,77.606,86.755,2.35,2.35,0,0.2,4.59,2224.603155,3003.176032,205.4176603,-0.555729959,2.42,138.48,0.25,0.159668978,0.558944323,0.095101096,3.958186229,77075.6871,85.64234546,17.98347295,98.52493942,38.76505164,58072.34716,109.7596848,212.5074945,289.9691683,42.41415578,32.58098638,326.6979513,4.707227288,352.4852956,20.19940013,"Forest","18-05-12",83,2.4,7,30,"Sloping","Valley","Footslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,5,4,5,3,2,4,2,3,"canope de grande taille melangee avec des moyenne et des petite ; beaucoup de volosy et fanjana; chabilis","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",2,1,1,1,"None","Rill","None","None","None",0,"",40,50,50,50,"",NA,NA,NA,NA,NA,NA,"icr062314",42.4205,29.5649,0,2.1443,18.9396,0,34.48656825,19.1781826,258.7223183,0.258722318,450.22,85.94591696,536.165917,1.468947718,36,1,20,21.04166655,1920,1494,2.123842857,4.7,0.453561753,20.18564415
"2332",774,5.304,"Observed","icr062334",48.7352,-18.2968,"East Africa","Madagascar","Didy",11,1,"Topsoil",42.022,68.139,78.9705,85.5925,2.6,2.6,0,0.2,4.9,2671.746938,1757.456805,202.644822,-74.44265338,2.26,127.95,1.08,0.317891183,0.421939376,0.05806695,-0.634747769,101155.1629,339.2875197,10.16466398,227.9928879,23.27556494,66270.50764,101.3945884,145.8594396,259.8253092,33.72473481,27.19424731,429.5008325,2.569190611,360.8728234,19.20552441,"Forest","06-05-12",967,2,26,40,"Sloping","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,2,4,5,1,2,1,1,"canope de moyenne taille en majorite avec des grande taille ; chabilis ; canope avec  beaucoup d'ombre","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,40,50,25,"CUMMASS 34 cm",NA,NA,NA,NA,NA,NA,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.263896765,450.22,91.73100981,541.9510098,1.484797287,34,1.02,21,19.89583329,1728,1438,2.102442857,5.304,0.453561753,20.18564415
"2333",775,5.928,"Observed","icr062336",48.7418,-18.297,"East Africa","Madagascar","Didy",11,2,"Topsoil",41.259,73.961,82.91,89.788,2.85,2.85,0,0.23,4.33,1119.571121,2235.315931,53.93431534,-12.7728586,3.42,156.79,0.31,0.241493122,0.488468442,0.119047965,1.537523138,45984.52518,97.64014337,3.640370544,140.7926478,5.26170263,44359.86672,225.9370956,189.5173937,192.2648411,34.73072475,30.23423129,214.7444803,7.632710454,282.5725825,14.33051946,"Forest","06-05-12",946,9.2,21,21,"Sloping","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,5,5,4,2,2,4,4,5,"canope de taille moyenne ; avec beaucoup de fanjana ;melangee avec de petite canope ; vielle arbre [chabilis ]","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"",43.4,1.9,1.0523,0.0019,138,-26.35,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.269071211,450.22,101.5740214,551.7940214,1.511764442,33,1.04,20,20.74166671,1857,1482,2.132071429,5.928,0.453561753,20.18564415
"2334",776,8.26,"Observed","icr062338",48.7368,-18.2954,"East Africa","Madagascar","Didy",11,3,"Topsoil",33.817,73.113,84.502,91.446,4.13,4.13,0,0.28,4.62,4019.783403,3801.908739,8.323912934,18.04570748,4.8,383.47,0.11,0.115156064,0.198890562,0.138644602,3.396882462,50976.27892,70.53432693,3.125370406,98.95797186,7.962699285,70695.83908,59.21434271,65.48332518,80.91136889,42.07684941,21.83971773,544.04263,11.7369038,366.2163042,22.54315668,"Forest","06-05-12",770,4.8,21,21,"Sloping","Medium gradient mountain","Ridge/Crest",0,0,0,0,1,1,0,1,1,1,0,1,1,0,3,4,4,4,4,4,4,3,"canope de taille moyenne et petite melangee ; chabilis","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"voapaka",NA,NA,NA,NA,NA,NA,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.258722318,450.22,87.28402753,537.5040275,1.472613774,37,1,19,19.89583329,1728,1438,2.102442857,8.26,0.453561753,20.18564415
"2335",777,5.5836,"Observed","icr062339",48.7365,-18.2977,"East Africa","Madagascar","Didy",11,4,"Topsoil",24.625,45.858,59.893,74.717,2.82,2.82,0,0.24,4.74,1958.123976,1735.78548,71.15326068,0.646292322,2.42,146.11,0.91,0.153785299,0.637135703,0.084509493,2.462743501,90124.61054,228.9017129,5.815972867,126.3436032,10.75155155,57881.31976,133.9537597,349.0016191,125.0340873,22.9360516,18.85275444,319.6141182,4.735657417,367.7344735,14.25064184,"Forest","04-05-12",964,3.5,55,34,"Composite","High gradient escarpment","Footslope",0,0,1,0,1,1,1,1,1,1,0,1,1,1,4,4,4,3,4,4,3,4,"canope de taille moyenne [hauteur superieur 20 m en majorite ]; en bordure d'un fleuve; sur une pente tres elevee","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,2,1,1,"None","None","None","None","None",0,"",10,32,50,50,"famelona ; volosy",51.6,1.9,1.0605,0.0019,120,-25.86,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.256135095,450.22,86.42752835,536.6475284,1.470267201,38,0.99,20,19.89583329,1728,1438,2.102442857,5.5836,0.453561753,20.18564415
"2336",778,7.5636,"Observed","icr062343",48.7388,-18.2985,"East Africa","Madagascar","Didy",11,6,"Topsoil",39.556,70.78,80.754,90.255,3.82,3.82,0,0.3,4.65,3563.652589,2826.374242,120.827794,3.860513381,2.28,399.21,0.28,0.158549612,0.344607874,0.092273005,3.660260521,112604.4984,95.84058625,5.563552315,249.6880192,37.94130636,139892.7131,82.5579187,90.95912447,254.7156953,27.57474421,19.41088266,990.2940592,6.575224207,683.9918255,26.30901867,"Forest","04-05-12",996,5.5,25,30,"Steep","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,3,3,2,5,5,5,5,"canope de grande taille en majorite ;vielle arbre morte; chabilis ; canope un peu claire ; strate herbacee  dense","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"famelona",NA,NA,NA,NA,NA,NA,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.256135095,450.22,86.42752835,536.6475284,1.470267201,34,0.99,21,19.89583329,1728,1438,2.132071429,7.5636,0.453561753,20.18564415
"2337",779,8.058,"Observed","icr062347",48.7352,-18.2983,"East Africa","Madagascar","Didy",11,8,"Topsoil",47.343,76.4,86.282,91.978,3.95,3.95,0,0.27,4.47,3469.645022,2627.23702,47.69190563,8.477701814,3.3,294.45,0.21,0.129350336,0.358968113,0.120438088,3.255722662,194168.7783,151.2495375,15.75809095,385.7424035,88.23990626,233141.9978,126.5483282,186.4715106,506.924275,59.97817003,45.54136223,1340.465685,13.92694005,959.1687808,53.83008838,"Forest","06-05-12",991,2.7,35,35,"Steep","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,3,3,3,2,3,3,2,3,"canope de taille petite en majorite avec  des moyennes; chabilis avec quelques grandes","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,30,"CUMMASS 110 cm",NA,NA,NA,NA,NA,NA,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.263896765,450.22,91.73100981,541.9510098,1.484797287,34,1.02,20,19.89583329,1728,1438,2.102442857,8.058,0.453561753,20.18564415
"2338",780,6.1056,"Observed","icr062351",48.736,-18.3009,"East Africa","Madagascar","Didy",11,10,"Topsoil",42.05,73.746,82.019,88.873,2.88,2.88,0,0.24,4.79,1979.368492,1987.700809,107.2856564,-11.55354296,2,145.16,1,0.137448665,0.782469644,0.066161002,4.856184227,64716.45386,272.4957565,5.773912624,205.1291238,13.23409464,58612.22758,83.71249403,191.9516338,173.5431174,34.11873403,40.39242365,297.1329197,6.822055669,307.2171061,26.04402511,"Forest","05-05-12",967,7.9,20,35,"Sloping","Medium gradient mountain","Midslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,4,5,4,4,3,2,2,3,"canope de grande taille [hauteur superieur 25 m ]; melangee avec des moyennes et des petites tailles","Yes",0,0,1,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"palissandre ; famelona",42.3,1.9,1.0512,0.0019,141,-25.81,"icr062334",32.4359,10.465,0,3.0981,40.3547,0,34.48656825,19.1781826,258.7223183,0.274245657,450.22,89.57985296,539.799853,1.478903707,36,1.06,20,19.87916648,1739,1438,2.062228571,6.1056,0.453561753,20.18564415
"2339",781,6.386,"Observed","icr062353",48.7363,-18.2763,"East Africa","Madagascar","Didy",12,1,"Topsoil",61.685,90.913,97.29,99.749,3.1,3.1,0,0.26,4.58,2938.172086,4248.75104,206.1851927,16.42159202,2.9,233.99,0.21,0.156370694,0.4420312,0.108184076,6.0075911,61665.34297,70.56682652,21.12143955,1052.42907,72.57419109,113201.6193,159.3981132,210.1629709,330.7082961,45.69594804,247.5575512,355.7123452,13.61419555,413.3083828,46.47628888,"Forest","22-04-12",1000,3.1,26,35,"Sloping","High gradient mountain","Ridge/Crest",0,0,0,0,1,1,1,1,1,1,0,1,1,1,5,4,4,4,5,5,4,4,"canope de taille grande; avec des arbre de hauteur de 30m","Yes",0,0,0,0,"foret  non perturbe; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"sily",55.4,1.8,1.0643,0.0018,113,-25.93,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.266483988,450.22,92.77981676,542.9998168,1.487670731,33,1.03,20,19.5916667,1678,1428,2.106228571,6.386,0.453561753,20.18564415
"2340",782,6.8404,"Observed","icr062355",48.7349,-18.2724,"East Africa","Madagascar","Didy",12,2,"Topsoil",47.058,80.719,91.735,94.522,3.49,3.49,0,0.29,4.43,2682.293434,4878.373461,179.9477515,4.978708645,3.48,277.98,0.2,0.141593788,0.304940174,0.080616585,2.147090913,50969.48622,76.11843661,8.079265455,93.41113016,22.03782863,56722.08432,96.6272527,289.5284144,266.8126225,41.11943692,39.73981747,237.1473453,8.676327768,376.6580745,30.51626683,"Forest","21-04-12",1030,5.7,22,23,"Sloping","Medium gradient mountain","Ridge/Crest",0,0,0,0,1,1,1,1,1,1,0,1,1,1,4,4,4,4,4,5,4,4,"canope  de grande taille; beaucoup d'arbre de hauteur  superieur de 25 m de hauteur. afotra et famelona [ephorbiacee]","Yes",0,0,0,0,"non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"afotra",28.5,1.7,1.0372,0.0017,178,-25.73,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.253547872,450.22,92.71103143,542.9310314,1.487482278,34,0.98,19,19.41250006,1656,1419,2.058457143,6.8404,0.453561753,20.18564415
"2341",783,7.3542,"Observed","icr062357",48.7321,-18.2748,"East Africa","Madagascar","Didy",12,3,"Topsoil",26.242,66.061,80.583,89.039,3.57,3.57,0,0.27,4.48,3179.741526,5707.448412,16.52180866,24.85280222,3.78,303.3,0.12,0.091878855,0.384745965,0.088076658,3.635861811,43932.51292,52.70978291,2.77632427,106.9076991,16.40767056,47397.37194,116.840045,128.0524696,60.80020938,39.44746838,18.7654596,255.9752728,6.742810186,334.368542,22.34025264,"Forest","23-04-12",1064,3.7,10,10,"Sloping","High gradient valley","Footslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,4,4,4,4,5,5,4,5,"canope de taille moyenne ; taille de 20m de hauteur","Yes",0,0,0,0,"foret  non perturbee ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"sadodoka ; rotrala ; volosy; fanjana",36.9,1.7,1.0457,0.0017,154,-26.28,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.266483988,450.22,89.38190979,539.6019098,1.478361397,35,1.03,19,19.63333333,1679,1431,2.098628571,7.3542,0.453561753,20.18564415
"2342",784,6.678,"Observed","icr062359",48.7372,-18.2749,"East Africa","Madagascar","Didy",12,4,"Topsoil",48.253,81.209,93.286,96.991,3.18,3.18,0,0.25,4.51,2416.905089,3939.433479,119.3695372,-24.57573633,2.38,272.68,0.26,0.221178808,0.514157078,0.120328982,4.425236289,74367.67592,118.8253477,9.356857407,190.4554535,45.43219767,115862.8915,126.3413403,188.2125246,289.2967896,53.40727194,59.18311536,349.5550989,12.02647447,407.9985807,40.98523202,"Forest","21-04-12",1046,9.5,38,46,"Steep","High gradient mountain","Midslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,5,5,4,5,5,5,5,5,"canope de taille grande avec un peu de moyenne. kijy ephorbiacee","Yes",0,0,0,0,"foret non perturbe ; classee  depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"",23,1.7,1.0317,0.0017,195,-25.9,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.271658434,450.22,92.11522954,542.3352295,1.485849944,32,1.05,19,19.41250006,1656,1419,2.058457143,6.678,0.453561753,20.18564415
"2343",785,7.6962,"Observed","icr062365",48.7338,-18.2715,"East Africa","Madagascar","Didy",12,7,"Topsoil",48.872,76.395,88.047,92.644,3.81,3.81,0,0.23,4.24,2580.266062,4352.80844,9.341715944,-14.30507792,2.82,266.87,0.1,0.098083445,0.170339873,0.136938023,5.399664492,43222.2545,46.42851459,3.684619739,95.21518698,9.406284262,70258.2173,121.7961294,89.31242377,220.7418008,35.97989949,16.8367576,150.5657673,8.861568732,328.3094707,8.609201894,"Forest","21-04-12",1066,2.5,26,27,"Sloping","Medium gradient mountain","Ridge/Crest",0,0,0,0,1,1,1,1,1,1,0,1,1,0,5,5,5,5,5,5,5,5,"canope  de taille moyenne a grande; a dominance voapaka.","Yes",0,0,0,0,"non perturbe ; foret classee  depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"",38.7,1.8,1.0475,0.0018,150,-25.78,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.261309542,450.22,89.3432671,539.5632671,1.478255526,33,1.01,19,19.41250006,1656,1419,2.093771429,7.6962,0.453561753,20.18564415
"2344",786,5.2722,"Observed","icr062369",48.7336,-18.2716,"East Africa","Madagascar","Didy",12,9,"Topsoil",28.478,62.102,75.829,85.129,2.61,2.61,0,0.17,4.32,2652.921222,4020.185744,7.911229224,-1.51716232,3.04,272.74,0.1,0.114428471,0.127861662,0.155324979,3.830648507,33386.7206,54.3670892,2.792733365,90.64144771,7.140675702,50902.43902,109.208873,100.4032815,100.4280701,30.08337099,15.30907458,121.5370781,6.129088032,267.9631628,8.346735509,"Forest","21-04-12",1044,3,21,18,"Sloping","Medium gradient mountain","Ridge/Crest",0,0,0,0,1,1,0,1,0,1,0,1,1,0,4,4,4,5,4,4,5,5,"canope  de taille moyenne [18m de hauteur]; voapaka; la plupart de canope ; samanta [ephorbiacee]","Yes",0,0,0,0,"non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"kijy; nanary ; hazoambo",46.8,1.8,1.0557,0.0018,131,-26,"icr062353",14.6273,27.1242,0,5.2356,33.9315,0,34.48656825,19.1781826,258.7223183,0.261309542,450.22,89.3432671,539.5632671,1.478255526,33,1.01,20,19.41250006,1656,1419,2.0551,5.2722,0.453561753,20.18564415
"2345",787,5.796,"Observed","icr062375",48.756,-18.3379,"East Africa","Madagascar","Didy",13,2,"Topsoil",26.445,70.342,83.828,90.024,2.76,2.76,0,0.26,4.43,2372.600651,4296.751036,367.5366064,-8.207286479,2.95,214.48,0.31,0.162367263,0.633753167,0.060297779,3.139770041,57495.9628,98.73551233,11.37579295,158.7847671,16.86166191,51362.67218,129.3915019,240.3041285,443.2202704,34.17101278,29.61038362,251.4342586,7.789876963,340.1394903,20.99976107,"Forest","13-05-12",1061,3.7,22,25,"Sloping","Medium gradient mountain","Footslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,4,3,4,4,5,5,4,"canope de grande taille en majorite ; arbre vieille ; beaucoup de fanjana ; chabilis","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"tavolo",NA,NA,NA,NA,NA,NA,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.265663191,450.22,106.7254613,556.9454613,1.525877976,36,1.05,19,21.61666656,2037,1518,2.121471429,5.796,0.455249727,21.02032661
"2346",788,7.004,"Observed","icr062381",48.7638,-18.3392,"East Africa","Madagascar","Didy",13,5,"Topsoil",23.263,56.637,68.629,76.463,3.4,3.4,0,0.22,4.42,2380.546641,6638.495334,17.18132921,-6.640572762,2.8,239.72,0.22,0.120587497,0.326977027,0.072743594,3.451530163,41919.07866,83.36355833,6.447495353,28.93425605,11.99386729,58198.77438,52.44919356,101.1599497,104.8573575,29.70325226,12.68373917,179.1683727,3.844598684,293.3977175,13.78835697,"Forest","14-05-12",1046,2.3,2,2,"Level","Medium gradient mountain","Upland",0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,3,1,3,3,3,2,2,"canope de taille petite nombreuse; avec des gros ravinala[30 m de hauteur ] avec des vakoana; avec quelques grande et moyenne canope","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",35,50,50,30,"",47.2,1.8,1.0561,0.0018,130,-26.02,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.260602939,450.22,99.94510449,550.1651045,1.507301656,36,1.03,18,21.60416651,2054,1516,2.127714286,7.004,0.455249727,21.02032661
"2347",789,9.345,"Observed","icr062383",48.7624,-18.338,"East Africa","Madagascar","Didy",13,6,"Topsoil",23.787,56.852,69.976,81.381,4.45,4.45,0,0.3,4.54,2806.100648,3894.75764,25.12114284,6.051942725,3.68,262.48,0.34,0.21647627,0.578816732,0.050909676,3.547375607,76329.47542,138.6177981,4.175780444,73.70861588,7.180315204,54238.31074,175.4486295,181.1844521,59.35394694,36.34229977,8.850742008,429.6311217,6.730632409,366.6015359,14.05741066,"Forest","13-05-12",1000,4.1,39,11,"Sloping","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,4,4,3,2,3,3,2,"canope de grande taille et vieille [30 m de hauteur ]; melangee  avec des moyennes ; chabilis","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,20,50,50,"tavolo ; afotra ;CUMMASS 110 cm",43.7,2,1.0526,0.002,138,-26.16,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.265663191,450.22,105.5203125,555.7403125,1.522576199,35,1.05,17,21.60416651,2054,1516,2.1246,9.345,0.455249727,21.02032661
"2348",790,9.009,"Observed","icr062385",48.7568,-18.3449,"East Africa","Madagascar","Didy",13,7,"Topsoil",11.013,25.971,38.634,55.104,4.29,4.29,0,0.29,4.28,4486.3398,5065.768433,6.753759869,27.84958462,4.88,327.8,0.11,0.124451922,0.260948871,0.172858177,2.089171772,110493.9233,47.88311957,2.611844167,49.49016844,41.68103102,47877.14922,52.71991206,67.84944268,43.2577193,47.37862474,10.16827489,625.1764156,4.371468693,468.6231194,4.840834852,"Forest","14-05-12",1111,3.1,31,30,"Steep","High gradient mountain","Ridge/Crest",0,0,0,0,1,1,1,1,1,1,0,1,1,1,4,4,4,4,4,3,4,5,"canope de taille grande ;melangee avec des moyenne ; chabilis ; strate herbacee  constitue en majorite des graminees","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",20,50,50,50,"palissandre",NA,NA,NA,NA,NA,NA,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.265663191,450.22,89.17819035,539.3981903,1.477803261,36,1.05,17,21.65416658,2047,1521,2.080357143,9.009,0.455249727,21.02032661
"2349",791,7.5756,"Observed","icr062387",48.7613,-18.3395,"East Africa","Madagascar","Didy",13,8,"Topsoil",49.016,70.44,81.129,89.536,3.54,3.54,0,0.27,4.45,3095.283265,4107.041487,17.93944706,-7.049572295,2.04,366.5,0.14,0.110815616,0.316967919,0.091823774,-2.795359546,93166.7115,51.99663203,2.818357207,223.8532572,16.56237051,75784.1026,62.95392129,65.96090076,56.50378834,30.00287902,20.19192167,509.4793114,6.626533815,414.3972864,10.96627708,"Forest","14-05-12",1034,2.6,18,20,"Sloping","Medium gradient mountain","Midslope",0,0,0,0,1,1,0,1,1,1,0,1,1,1,5,3,4,4,3,5,5,5,"canope de taille moyenne avec des grande et vieille canope ; des grands chabilis","Yes",0,0,0,0,"foret non perturbe ; foret classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,20,50,50,"famelona ; fotsimavo ; afotra",23.8,1.7,1.0325,0.0017,192,-26.01,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.270723442,450.22,99.94510449,550.1651045,1.507301656,34,1.07,17,21.60416651,2054,1516,2.127714286,7.5756,0.455249727,21.02032661
"2350",792,5.5332,"Observed","icr062391",48.7611,-18.3433,"East Africa","Madagascar","Didy",13,10,"Topsoil",28.05,59.598,71.564,80.759,2.61,2.61,0,0.19,4.56,1910.624124,3775.38195,31.75993349,-18.72581862,2.98,211.09,0.12,0.07932957,0.253484379,0.049549854,0.800315628,56895.0061,80.01252192,6.2929372,78.5385252,12.63466885,61366.21732,74.9574873,70.90247087,87.27302535,31.15251552,13.84192754,211.6433539,7.46805784,311.0268923,19.85594852,"Forest","14-05-12",1065,2.3,36,30,"Steep","Medium gradient mountain","Midslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,3,3,4,5,5,5,5,5,"canope de grande taille et vieille en majorite [30 m de hauteur ]melangee avec des moyenne ; chabilis","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",1,1,1,1,"None","None","None","None","None",0,"",50,50,50,50,"rotrala; CUMMASS 110 cm",45.1,1.8,1.054,0.0018,134,-26.21,"icr062373",29.288,11.1667,0,3.3675,39.986,0,34.48656825,20.93472672,253.0125625,0.268193316,450.22,102.2812163,552.5012163,1.513701962,35,1.06,17,21.43333344,2039,1506,2.127714286,5.5332,0.455249727,21.02032661
"2351",793,4.5792,"Observed","icr062393",48.7623,-18.3122,"East Africa","Madagascar","Didy",14,1,"Topsoil",6.043,25.073,39.752,55.192,2.12,2.12,0,0.17,5.28,1773.758695,3832.397564,208.0420549,25.07405441,2.48,78.58,1.99,0.250713438,1.651652861,0.02040574,1.804854718,44460.6994,760.6625594,17.50498804,71.39300533,18.78221338,36638.16822,4356.528469,5301.949949,404.9098384,79.63301217,34.60805686,207.4716755,9.748568089,194.0158806,53.04300906,"Forest","08-05-12",938,3,23,45,"Steep","High gradient mountain","Footslope",0,0,0,0,1,1,1,1,1,1,0,1,1,1,4,3,4,4,2,2,2,3,"canope de taille moyenne a grande ; melangee avec des petite ; avec des ravinala ; et tsarakiaka","Yes",0,0,0,0,"foret non perturbe ; classee depuis 1962",2,2,2,3,"None","None","None","Sheet","None",0,"",50,50,50,0,"andrarezina ; tavolo",64.7,1.9,1.0738,0.0019,96,-26.45,"icr062395",40.6025,22.9377,0,3.4838,14.2922,1.4805,34.48656825,20.93472672,253.0125625,0.273253568,450.22,87.27341421,537.4934142,1.472584696,35,1.08,18,21.03333334,1942,1495,2.127028571,4.5792,0.453561753,20.18564415
